Session_ID,Session_Date,Session_Time,Station_ID,Station_Location,Vehicle_Type,Connector_Type,Battery_Start_Percent,Battery_End_Percent,Charging_Duration_Min,Energy_Consumed_kWh,Charging_Status,Failure_Reason,Station_Status,Payment_Status,Charging_Cost
SES-12482,2025-06-27,17:17:45,STN-BLR-01,Bengaluru,SUV,CCS,75,77,98,0.77,Cancelled,None,Available,Refunded,0.00
SES-12483,2025-06-27,05:25:09,STN-HYD-01,Hyderabad,Hatchback,CCS,90,100,16,3.82,Completed,None,Available,Paid,61.83
SES-12484,2025-06-27,15:54:01,STN-DEL-02,Delhi,SUV,CCS,48,87,46,36.00,Completed,None,Charging,Paid,636.31
SES-12485,2025-06-27,03:54:15,STN-HYD-02,Hyderabad,Sedan,CCS,70,100,51,16.94,Completed,None,Charging,Paid,302.12
SES-12486,2025-06-27,15:18:27,STN-HYD-02,Hyderabad,Sedan,CHAdeMO,82,100,41,9.70,Completed,None,Charging,Paid,162.52
SES-12487,2025-06-27,07:18:36,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,59,79,26,7.96,Completed,None,Available,Paid,144.21
SES-12488,2025-06-27,20:12:12,STN-HYD-02,Hyderabad,SUV,CCS,20,38,37,14.21,Completed,None,Available,Paid,239.91
SES-12489,2025-06-27,23:47:14,STN-CBE-01,Coimbatore,SUV,Type 2,75,100,79,19.99,Completed,None,Available,Paid,334.28
SES-12490,2025-06-27,11:49:27,STN-CHE-01,Chennai,Sedan,CCS,72,100,115,14.54,Completed,None,Available,Paid,219.44
SES-12491,2025-06-27,12:21:21,STN-VSKP-01,Visakhapatnam,SUV,Type 2,56,100,57,36.23,Completed,None,Available,Paid,607.89
SES-12492,2025-06-27,09:38:33,STN-KOL-01,Kolkata,Hatchback,CCS,41,83,63,15.49,Completed,None,Charging,Paid,269.71
SES-12493,2025-06-27,15:41:39,STN-DEL-01,Delhi,Hatchback,CCS,50,83,51,12.29,Completed,None,Charging,Paid,210.14
SES-12494,2025-06-28,19:01:58,STN-HYD-02,Hyderabad,Sedan,Type 2,45,74,45,17.24,Completed,None,Available,Paid,278.21
SES-12495,2025-06-28,09:21:16,STN-DEL-01,Delhi,SUV,Type 2,9,52,75,36.72,Completed,None,Charging,Paid,660.67
SES-12496,2025-06-28,11:06:43,STN-DEL-01,Delhi,Sedan,Type 2,70,96,40,15.07,Completed,None,Charging,Paid,251.25
SES-12497,2025-06-28,21:11:34,STN-BLR-01,Bengaluru,Crossover,CCS,9,72,74,41.15,Completed,None,Available,Paid,661.56
SES-12498,2025-06-28,14:40:09,STN-CHE-01,Chennai,SUV,CCS,67,76,12,7.48,Completed,None,Available,Paid,128.85
SES-12499,2025-06-28,17:37:56,STN-DEL-01,Delhi,Hatchback,CCS,7,25,22,7.05,Completed,None,Available,Paid,119.40
SES-12500,2025-06-28,17:43:36,STN-HYD-02,Hyderabad,Hatchback,CCS,12,32,40,8.45,Completed,None,Available,Paid,142.28
SES-12501,2025-06-28,20:14:21,STN-CHE-01,Chennai,Hatchback,CCS,30,55,38,9.10,Completed,None,Available,Paid,142.69
SES-12502,2025-06-28,05:39:36,STN-HYD-02,Hyderabad,Crossover,CCS,78,82,66,1.60,Failed,Payment Failure,Maintenance,Failed,0.00
SES-12503,2025-06-28,19:59:33,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,57,100,117,21.43,Completed,None,Charging,Paid,349.99
SES-12504,2025-06-28,17:52:34,STN-BLR-02,Bengaluru,Crossover,Type 2,80,100,42,14.76,Completed,None,Available,Paid,264.40
SES-12505,2025-06-28,20:07:38,STN-DEL-02,Delhi,Hatchback,CCS,88,100,62,4.43,Completed,None,Available,Paid,68.52
SES-12506,2025-06-28,15:27:36,STN-BLR-02,Bengaluru,SUV,CCS,33,47,19,11.10,Completed,None,Available,Paid,196.17
SES-12507,2025-06-28,20:35:16,STN-BLR-02,Bengaluru,Hatchback,CHAdeMO,18,100,111,35.52,Completed,None,Available,Paid,611.37
SES-12508,2025-06-29,18:01:30,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,9,52,72,16.74,Completed,None,Available,Paid,305.29
SES-12509,2025-06-29,18:29:11,STN-BLR-01,Bengaluru,Hatchback,CCS,31,73,82,16.97,Completed,None,Available,Paid,302.97
SES-12510,2025-06-29,19:50:56,STN-HYD-01,Hyderabad,Sedan,CCS,72,100,74,14.37,Completed,None,Available,Paid,230.33
SES-12511,2025-06-29,17:23:23,STN-CBE-01,Coimbatore,SUV,Type 2,33,100,117,58.53,Completed,None,Charging,Paid,"1,015.02"
SES-12512,2025-06-29,17:10:12,STN-KOL-01,Kolkata,Sedan,CCS,7,100,110,54.51,Completed,None,Available,Paid,915.21
SES-12513,2025-06-29,07:09:07,STN-DEL-02,Delhi,Hatchback,CHAdeMO,34,36,105,0.80,Failed,Payment Failure,Maintenance,Failed,0.00
SES-12514,2025-06-29,13:07:08,STN-BLR-01,Bengaluru,Crossover,CCS,13,89,106,55.14,Completed,None,Available,Paid,827.58
SES-12515,2025-06-29,23:27:01,STN-HYD-02,Hyderabad,Hatchback,CCS,5,9,11,1.39,Cancelled,None,Available,Refunded,0.00
SES-12516,2025-06-30,06:07:12,STN-BLR-01,Bengaluru,SUV,CCS,27,91,119,49.96,Completed,None,Charging,Paid,879.70
SES-12517,2025-06-30,16:27:34,STN-HYD-02,Hyderabad,Hatchback,CCS,71,76,11,2.07,Completed,None,Available,Paid,36.30
SES-12518,2025-06-30,12:14:01,STN-HYD-01,Hyderabad,Sedan,CCS,36,100,78,36.57,Completed,None,Available,Paid,590.85
SES-12519,2025-06-30,18:11:56,STN-DEL-01,Delhi,SUV,CHAdeMO,10,56,83,35.21,Completed,None,Available,Paid,592.76
SES-12520,2025-06-30,07:02:04,STN-BLR-01,Bengaluru,Hatchback,CCS,81,100,111,7.85,Completed,None,Charging,Paid,143.57
SES-12521,2025-06-30,07:46:18,STN-CBE-01,Coimbatore,Sedan,Type 2,53,54,46,0.50,Cancelled,None,Available,Refunded,0.00
SES-12522,2025-06-30,17:36:53,STN-PUN-01,Pune,Sedan,CCS,19,27,11,4.77,Completed,None,Available,Paid,72.58
SES-12523,2025-06-30,19:27:26,STN-KOL-01,Kolkata,Hatchback,CCS,62,100,114,15.48,Completed,None,Available,Paid,280.82
SES-12524,2025-06-30,10:02:35,STN-DEL-01,Delhi,SUV,CCS,57,100,70,35.33,Completed,None,Charging,Paid,647.30
SES-12525,2025-06-30,11:24:21,STN-VIJ-01,Vijayawada,Hatchback,CCS,34,36,115,0.80,Failed,Network Error,Offline,Failed,0.00
SES-12526,2025-06-30,15:46:29,STN-MUM-02,Mumbai,Sedan,Type 2,80,100,49,10.80,Completed,None,Available,Paid,184.71
SES-12527,2025-06-30,17:27:30,STN-BLR-01,Bengaluru,Sedan,Type 2,44,99,72,28.46,Completed,None,Available,Paid,452.79
SES-12528,2025-06-30,20:25:42,STN-HYD-02,Hyderabad,SUV,Type 2,63,88,34,19.40,Completed,None,Available,Paid,299.87
SES-12529,2025-06-30,19:00:36,STN-DEL-02,Delhi,Hatchback,CCS,67,94,47,11.39,Completed,None,Available,Paid,189.58
SES-12530,2025-06-30,07:45:08,STN-BLR-01,Bengaluru,SUV,CCS,52,88,46,27.56,Completed,None,Charging,Paid,508.74
SES-12531,2025-07-01,07:20:30,STN-HYD-02,Hyderabad,Hatchback,CHAdeMO,72,100,91,10.09,Completed,None,Available,Paid,161.41
SES-12532,2025-07-01,08:53:21,STN-HYD-01,Hyderabad,SUV,CHAdeMO,11,38,36,22.70,Completed,None,Available,Paid,377.53
SES-12533,2025-07-01,12:54:05,STN-BLR-02,Bengaluru,Hatchback,CCS,51,100,93,19.87,Completed,None,Available,Paid,330.39
SES-12534,2025-07-01,07:25:04,STN-BLR-01,Bengaluru,Sedan,CCS,47,51,59,1.60,Failed,Station Offline,Maintenance,Failed,0.00
SES-12535,2025-07-01,08:39:13,STN-MUM-01,Mumbai,SUV,Type 2,20,57,43,28.48,Completed,None,Available,Paid,482.53
SES-12536,2025-07-01,10:41:29,STN-VIJ-01,Vijayawada,Sedan,Type 2,26,53,53,14.94,Completed,None,Available,Paid,232.26
SES-12537,2025-07-01,20:25:52,STN-MUM-02,Mumbai,Sedan,CCS,67,100,81,17.75,Completed,None,Available,Paid,284.20
SES-12538,2025-07-01,17:18:46,STN-MUM-01,Mumbai,Sedan,CCS,50,59,13,5.01,Completed,None,Available,Paid,91.42
SES-12539,2025-07-01,14:52:41,STN-DEL-01,Delhi,Sedan,Type 2,49,100,103,28.49,Completed,None,Available,Paid,481.10
SES-12540,2025-07-01,18:52:34,STN-VIJ-01,Vijayawada,Crossover,CCS,45,91,61,35.30,Completed,None,Available,Paid,569.43
SES-12541,2025-07-01,17:04:15,STN-DEL-01,Delhi,Sedan,CCS,29,73,64,25.26,Completed,None,Available,Paid,405.64
SES-12542,2025-07-01,05:37:57,STN-BLR-02,Bengaluru,Sedan,CCS,54,100,109,25.49,Completed,None,Available,Paid,445.82
SES-12543,2025-07-01,18:51:19,STN-BLR-02,Bengaluru,Hatchback,CCS,71,100,82,11.47,Completed,None,Charging,Paid,175.36
SES-12544,2025-07-02,12:01:19,STN-DEL-01,Delhi,SUV,CHAdeMO,56,100,114,35.61,Completed,None,Charging,Paid,653.97
SES-12545,2025-07-02,15:00:57,STN-BLR-01,Bengaluru,SUV,Type 2,90,100,21,8.76,Completed,None,Available,Paid,146.74
SES-12546,2025-07-02,14:18:43,STN-CHE-01,Chennai,SUV,Type 2,35,53,23,16.52,Completed,None,Charging,Paid,262.92
SES-12547,2025-07-02,08:43:38,STN-BLR-01,Bengaluru,SUV,CCS,41,74,44,30.21,Completed,None,Available,Paid,531.37
SES-12548,2025-07-02,23:45:07,STN-MUM-02,Mumbai,Sedan,Type 2,26,35,15,4.49,Completed,None,Charging,Paid,77.97
SES-12549,2025-07-02,19:53:13,STN-DEL-01,Delhi,Sedan,CCS,31,64,56,18.73,Completed,None,Charging,Paid,291.65
SES-12550,2025-07-02,18:39:33,STN-MUM-01,Mumbai,Hatchback,CCS,6,8,32,0.80,Failed,Charging Interrupted,Maintenance,Failed,0.00
SES-12551,2025-07-02,07:44:06,STN-CBE-01,Coimbatore,Sedan,Type 2,26,87,77,35.87,Completed,None,Charging,Paid,609.09
SES-12552,2025-07-02,12:26:13,STN-BLR-02,Bengaluru,Sedan,CCS,57,100,74,24.17,Completed,None,Available,Paid,424.95
SES-12553,2025-07-02,10:32:32,STN-MUM-01,Mumbai,SUV,CCS,21,55,68,30.15,Completed,None,Charging,Paid,518.97
SES-12554,2025-07-02,18:52:46,STN-DEL-01,Delhi,Sedan,CCS,60,74,18,7.49,Completed,None,Available,Paid,136.81
SES-12555,2025-07-02,10:31:47,STN-HYD-01,Hyderabad,SUV,CCS,88,91,67,1.20,Failed,Payment Failure,Offline,Failed,0.00
SES-12556,2025-07-02,10:28:23,STN-DEL-01,Delhi,Hatchback,CCS,35,75,57,16.29,Completed,None,Available,Paid,274.71
SES-12557,2025-07-02,23:47:23,STN-PUN-01,Pune,Crossover,Type 2,47,88,72,31.29,Completed,None,Available,Paid,480.76
SES-12558,2025-07-02,06:53:37,STN-VSKP-01,Visakhapatnam,Hatchback,CCS,76,89,18,4.88,Completed,None,Available,Paid,77.67
SES-12559,2025-07-02,09:10:31,STN-VIJ-01,Vijayawada,Sedan,CCS,57,88,53,16.95,Completed,None,Available,Paid,259.44
SES-12560,2025-07-03,10:05:23,STN-MUM-02,Mumbai,Crossover,Type 2,9,45,55,24.50,Completed,None,Available,Paid,393.07
SES-12561,2025-07-03,08:50:11,STN-PUN-01,Pune,SUV,CCS,6,21,24,13.93,Completed,None,Available,Paid,231.58
SES-12562,2025-07-03,17:37:17,STN-DEL-02,Delhi,Sedan,Type 2,63,100,97,19.83,Completed,None,Available,Paid,333.75
SES-12563,2025-07-03,21:38:54,STN-MUM-01,Mumbai,SUV,Type 2,8,62,62,45.11,Completed,None,Available,Paid,779.42
SES-12564,2025-07-03,09:39:29,STN-HYD-01,Hyderabad,Hatchback,CCS,38,76,57,14.93,Completed,None,Available,Paid,274.34
SES-12565,2025-07-03,19:40:51,STN-MUM-02,Mumbai,Sedan,Type 2,71,100,81,16.00,Completed,None,Charging,Paid,265.28
SES-12566,2025-07-03,09:35:29,STN-HYD-02,Hyderabad,SUV,CCS,88,89,101,0.40,Failed,Station Offline,Maintenance,Failed,0.00
SES-12567,2025-07-03,00:01:35,STN-KOL-01,Kolkata,Hatchback,Type 2,77,100,51,9.39,Completed,None,Available,Paid,160.82
SES-12568,2025-07-03,18:18:41,STN-DEL-02,Delhi,Sedan,CCS,10,85,119,44.81,Completed,None,Charging,Paid,721.09
SES-12569,2025-07-03,17:56:31,STN-CBE-01,Coimbatore,Hatchback,CCS,62,77,26,5.84,Completed,None,Charging,Paid,97.84
SES-12570,2025-07-03,04:36:48,STN-CHE-01,Chennai,SUV,CCS,51,84,44,28.77,Completed,None,Available,Paid,507.04
SES-12571,2025-07-03,14:54:16,STN-PUN-01,Pune,SUV,Type 2,9,12,40,1.20,Failed,Network Error,Maintenance,Failed,0.00
SES-12572,2025-07-04,18:43:13,STN-MUM-02,Mumbai,Sedan,CCS,65,72,13,3.63,Completed,None,Available,Paid,61.54
SES-12573,2025-07-04,07:54:36,STN-MUM-02,Mumbai,SUV,CCS,60,100,57,33.97,Completed,None,Charging,Paid,620.59
SES-12574,2025-07-04,05:27:45,STN-PUN-01,Pune,SUV,CHAdeMO,39,51,23,10.05,Completed,None,Available,Paid,181.82
SES-12575,2025-07-04,17:06:58,STN-DEL-02,Delhi,Hatchback,CCS,17,41,34,8.86,Completed,None,Available,Paid,134.11
SES-12576,2025-07-04,19:39:45,STN-HYD-01,Hyderabad,Crossover,Type 2,30,78,55,32.30,Completed,None,Available,Paid,535.15
SES-12577,2025-07-04,17:45:10,STN-HYD-01,Hyderabad,Crossover,CCS,90,100,57,7.42,Completed,None,Available,Paid,111.44
SES-12578,2025-07-05,18:07:02,STN-BLR-02,Bengaluru,Sedan,Type 2,68,94,49,14.87,Completed,None,Available,Paid,265.59
SES-12579,2025-07-05,13:28:22,STN-BLR-01,Bengaluru,Sedan,CCS,83,100,59,8.76,Completed,None,Available,Paid,150.76
SES-12580,2025-07-05,17:12:11,STN-DEL-02,Delhi,SUV,CCS,15,25,16,8.47,Completed,None,Available,Paid,150.63
SES-12581,2025-07-05,17:04:38,STN-MUM-01,Mumbai,Hatchback,Type 2,66,69,104,1.20,Failed,Charging Interrupted,Maintenance,Failed,0.00
SES-12582,2025-07-05,21:58:10,STN-MUM-01,Mumbai,Crossover,Type 2,84,89,69,1.94,Cancelled,None,Maintenance,Refunded,0.00
SES-12583,2025-07-05,06:41:46,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,51,79,44,11.60,Completed,None,Available,Paid,194.23
SES-12584,2025-07-05,11:12:13,STN-DEL-02,Delhi,SUV,CCS,74,100,111,21.66,Completed,None,Available,Paid,350.29
SES-12585,2025-07-05,16:41:24,STN-VIJ-01,Vijayawada,Sedan,Type 2,79,100,72,12.24,Completed,None,Available,Paid,203.05
SES-12586,2025-07-05,03:14:15,STN-PUN-01,Pune,Hatchback,Type 2,62,79,29,7.17,Completed,None,Available,Paid,110.20
SES-12587,2025-07-05,10:55:37,STN-CBE-01,Coimbatore,Sedan,CHAdeMO,14,34,25,11.30,Completed,None,Charging,Paid,171.46
SES-12588,2025-07-05,05:24:14,STN-MUM-01,Mumbai,Sedan,CHAdeMO,20,41,31,12.46,Completed,None,Charging,Paid,205.41
SES-12589,2025-07-06,12:03:29,STN-MUM-01,Mumbai,Hatchback,CCS,16,46,45,11.86,Completed,None,Charging,Paid,186.89
SES-12590,2025-07-06,19:30:55,STN-BLR-01,Bengaluru,SUV,Type 2,75,92,28,15.32,Completed,None,Charging,Paid,252.01
SES-12591,2025-07-06,15:38:51,STN-VIJ-01,Vijayawada,Sedan,Type 2,54,59,11,2.69,Completed,None,Available,Paid,41.73
SES-12592,2025-07-06,07:40:07,STN-MUM-02,Mumbai,SUV,Type 2,19,72,77,41.53,Completed,None,Available,Paid,687.77
SES-12593,2025-07-06,16:22:20,STN-MUM-02,Mumbai,Sedan,CCS,63,100,107,19.88,Completed,None,Charging,Paid,327.35
SES-12594,2025-07-06,21:56:01,STN-DEL-02,Delhi,SUV,CCS,74,87,16,10.61,Completed,None,Available,Paid,163.64
SES-12595,2025-07-06,21:58:03,STN-DEL-01,Delhi,Sedan,CCS,66,100,56,18.43,Completed,None,Available,Paid,302.15
SES-12596,2025-07-06,18:50:47,STN-CBE-01,Coimbatore,Hatchback,CHAdeMO,87,89,58,0.80,Failed,Connector Error,Offline,Paid,14.09
SES-12597,2025-07-06,17:29:28,STN-VIJ-01,Vijayawada,SUV,CCS,76,100,87,19.09,Completed,None,Charging,Paid,286.88
SES-12598,2025-07-06,17:40:37,STN-MUM-02,Mumbai,SUV,CCS,66,100,52,31.23,Completed,None,Available,Paid,525.14
SES-12599,2025-07-06,23:01:54,STN-PUN-01,Pune,Sedan,CCS,54,75,41,10.52,Completed,None,Available,Paid,163.19
SES-12600,2025-07-06,19:13:05,STN-HYD-02,Hyderabad,Sedan,Type 2,81,100,26,11.07,Completed,None,Charging,Paid,183.13
SES-12601,2025-07-06,08:39:30,STN-DEL-01,Delhi,Hatchback,CHAdeMO,58,100,110,17.96,Completed,None,Charging,Paid,286.57
SES-12602,2025-07-07,07:31:11,STN-CBE-01,Coimbatore,Hatchback,Type 2,58,62,23,1.60,Failed,Network Error,Maintenance,Failed,0.00
SES-12603,2025-07-07,13:18:43,STN-BLR-01,Bengaluru,Sedan,CCS,32,95,90,37.05,Completed,None,Charging,Paid,668.96
SES-12604,2025-07-07,15:30:58,STN-PUN-01,Pune,SUV,CHAdeMO,55,85,41,25.15,Completed,None,Charging,Paid,395.29
SES-12605,2025-07-07,17:15:56,STN-HYD-01,Hyderabad,Hatchback,CCS,78,100,69,9.29,Completed,None,Available,Paid,145.25
SES-12606,2025-07-07,07:48:57,STN-CBE-01,Coimbatore,SUV,CHAdeMO,37,96,69,46.43,Completed,None,Charging,Paid,858.11
SES-12607,2025-07-07,17:05:24,STN-BLR-01,Bengaluru,Sedan,CCS,5,54,61,29.39,Completed,None,Available,Paid,454.12
SES-12608,2025-07-07,07:59:42,STN-BLR-02,Bengaluru,SUV,Type 2,89,100,75,8.50,Completed,None,Available,Paid,140.53
SES-12609,2025-07-07,11:35:38,STN-MUM-01,Mumbai,SUV,CCS,73,100,112,22.69,Completed,None,Charging,Paid,414.35
SES-12610,2025-07-07,07:37:49,STN-CHE-01,Chennai,Sedan,CHAdeMO,5,12,13,3.76,Completed,None,Charging,Paid,60.82
SES-12611,2025-07-07,17:39:07,STN-CBE-01,Coimbatore,Sedan,CCS,59,100,113,22.81,Completed,None,Available,Paid,403.96
SES-12612,2025-07-07,20:39:32,STN-HYD-01,Hyderabad,SUV,CCS,89,100,103,9.02,Completed,None,Available,Paid,154.73
SES-12613,2025-07-07,09:14:35,STN-DEL-01,Delhi,Crossover,Type 2,88,100,103,8.22,Completed,None,Charging,Paid,128.41
SES-12614,2025-07-07,11:34:45,STN-PUN-01,Pune,SUV,CCS,49,85,72,28.51,Completed,None,Charging,Paid,473.70
SES-12615,2025-07-07,21:39:44,STN-VSKP-01,Visakhapatnam,Sedan,Type 2,77,100,42,12.61,Completed,None,Charging,Paid,198.95
SES-12616,2025-07-07,20:21:04,STN-HYD-01,Hyderabad,SUV,Type 2,84,100,115,14.41,Completed,None,Available,Paid,224.63
SES-12617,2025-07-07,21:27:57,STN-BLR-02,Bengaluru,Sedan,Type 2,44,50,10,3.59,Completed,None,Available,Paid,66.20
SES-12618,2025-07-07,16:15:28,STN-PUN-01,Pune,Sedan,CCS,65,100,106,19.16,Completed,None,Charging,Paid,322.57
SES-12619,2025-07-07,07:33:06,STN-CBE-01,Coimbatore,SUV,CHAdeMO,40,43,109,1.20,Failed,Station Offline,Maintenance,Failed,0.00
SES-12620,2025-07-07,18:03:33,STN-CHE-01,Chennai,Crossover,Type 2,28,84,73,36.74,Completed,None,Charging,Paid,659.42
SES-12621,2025-07-07,17:04:49,STN-DEL-01,Delhi,Hatchback,CCS,84,100,104,6.18,Completed,None,Available,Paid,93.38
SES-12622,2025-07-07,10:53:59,STN-BLR-01,Bengaluru,Sedan,CCS,18,58,46,23.84,Completed,None,Charging,Paid,410.05
SES-12623,2025-07-07,08:58:08,STN-DEL-02,Delhi,Hatchback,CCS,79,84,87,1.69,Cancelled,None,Maintenance,Refunded,0.00
SES-12624,2025-07-08,17:52:24,STN-HYD-01,Hyderabad,Sedan,CCS,5,64,79,31.84,Completed,None,Charging,Paid,572.91
SES-12625,2025-07-08,18:48:20,STN-CHE-01,Chennai,Sedan,CCS,51,59,16,4.33,Completed,None,Available,Paid,66.38
SES-12626,2025-07-08,16:47:37,STN-BLR-02,Bengaluru,Crossover,Type 2,80,84,113,1.60,Failed,Network Error,Maintenance,Failed,0.00
SES-12627,2025-07-08,12:22:48,STN-HYD-01,Hyderabad,Crossover,Type 2,25,41,33,10.27,Completed,None,Charging,Paid,160.61
SES-12628,2025-07-08,18:14:00,STN-HYD-02,Hyderabad,Sedan,Type 2,77,100,77,13.05,Completed,None,Available,Paid,238.90
SES-12629,2025-07-08,11:28:19,STN-HYD-02,Hyderabad,Sedan,CCS,43,80,64,20.50,Completed,None,Available,Paid,363.98
SES-12630,2025-07-08,07:43:35,STN-KOL-01,Kolkata,Sedan,CCS,7,7,98,0.00,Failed,Payment Failure,Offline,Failed,0.00
SES-12631,2025-07-08,17:12:06,STN-DEL-01,Delhi,SUV,Type 2,20,26,12,4.68,Completed,None,Available,Paid,82.70
SES-12632,2025-07-08,11:44:42,STN-BLR-01,Bengaluru,Hatchback,Type 2,72,100,101,11.49,Completed,None,Available,Paid,196.63
SES-12633,2025-07-08,18:55:15,STN-VIJ-01,Vijayawada,Sedan,Type 2,30,50,32,11.63,Completed,None,Charging,Paid,202.44
SES-12634,2025-07-09,13:30:11,STN-DEL-01,Delhi,SUV,CCS,58,89,45,26.76,Completed,None,Available,Paid,472.45
SES-12635,2025-07-09,18:13:50,STN-DEL-01,Delhi,Sedan,Type 2,17,53,66,19.46,Completed,None,Available,Paid,292.69
SES-12636,2025-07-09,21:49:52,STN-KOL-01,Kolkata,Sedan,CCS,65,100,57,19.23,Completed,None,Available,Paid,304.10
SES-12637,2025-07-09,16:00:28,STN-MUM-01,Mumbai,Hatchback,CCS,24,41,22,7.20,Completed,None,Available,Paid,124.28
SES-12638,2025-07-09,08:03:22,STN-KOL-01,Kolkata,Hatchback,Type 2,87,89,70,0.80,Failed,Station Offline,Maintenance,Failed,0.00
SES-12639,2025-07-09,17:11:52,STN-BLR-01,Bengaluru,Sedan,CCS,31,32,95,0.50,Cancelled,None,Available,Refunded,0.00
SES-12640,2025-07-09,07:16:39,STN-KOL-01,Kolkata,Sedan,CHAdeMO,6,72,98,39.15,Completed,None,Charging,Paid,636.92
SES-12641,2025-07-09,06:57:31,STN-VSKP-01,Visakhapatnam,Sedan,CCS,14,100,116,45.40,Completed,None,Charging,Paid,722.67
SES-12642,2025-07-09,21:14:11,STN-VIJ-01,Vijayawada,SUV,Type 2,64,80,33,14.56,Completed,None,Available,Paid,229.83
SES-12643,2025-07-09,18:56:14,STN-MUM-01,Mumbai,Sedan,Type 2,23,62,52,22.39,Completed,None,Available,Paid,339.26
SES-12644,2025-07-09,17:16:47,STN-PUN-01,Pune,SUV,CCS,19,100,110,73.42,Completed,None,Charging,Paid,"1,294.29"
SES-12645,2025-07-09,09:19:08,STN-CHE-01,Chennai,SUV,Type 2,51,81,42,27.06,Completed,None,Available,Paid,445.95
SES-12646,2025-07-09,15:22:32,STN-CHE-01,Chennai,Sedan,Type 2,28,90,87,35.34,Completed,None,Available,Paid,534.10
SES-12647,2025-07-09,09:13:16,STN-BLR-01,Bengaluru,Hatchback,CHAdeMO,20,48,33,12.20,Completed,None,Available,Paid,189.30
SES-12648,2025-07-10,06:32:00,STN-BLR-01,Bengaluru,Sedan,CCS,85,100,31,7.98,Completed,None,Available,Paid,141.97
SES-12649,2025-07-10,08:26:05,STN-PUN-01,Pune,Hatchback,CCS,64,96,61,13.31,Completed,None,Available,Paid,205.81
SES-12650,2025-07-10,06:32:29,STN-VSKP-01,Visakhapatnam,SUV,CCS,84,100,110,12.72,Completed,None,Available,Paid,232.61
SES-12651,2025-07-10,03:22:09,STN-CHE-01,Chennai,Hatchback,Type 2,86,100,96,5.96,Completed,None,Available,Paid,108.82
SES-12652,2025-07-10,09:50:27,STN-PUN-01,Pune,Sedan,CCS,53,63,15,5.82,Completed,None,Charging,Paid,105.37
SES-12653,2025-07-10,14:19:18,STN-DEL-02,Delhi,Hatchback,CCS,8,24,28,6.07,Completed,None,Available,Paid,95.73
SES-12654,2025-07-10,15:56:33,STN-BLR-02,Bengaluru,Sedan,CCS,70,100,85,15.89,Completed,None,Charging,Paid,285.08
SES-12655,2025-07-10,16:37:06,STN-HYD-02,Hyderabad,Crossover,CCS,53,100,99,30.57,Completed,None,Charging,Paid,508.76
SES-12656,2025-07-10,07:06:49,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,35,35,38,0.00,Failed,Station Offline,Maintenance,Paid,0.00
SES-12657,2025-07-10,09:25:53,STN-KOL-01,Kolkata,Sedan,CCS,70,100,73,15.99,Completed,None,Available,Paid,289.70
SES-12658,2025-07-10,16:19:41,STN-CBE-01,Coimbatore,Sedan,CCS,58,76,23,10.24,Completed,None,Available,Paid,181.97
SES-12659,2025-07-10,18:15:53,STN-DEL-02,Delhi,Hatchback,CCS,6,7,90,0.40,Failed,Charging Interrupted,Offline,Failed,0.00
SES-12660,2025-07-10,19:12:11,STN-DEL-01,Delhi,Crossover,Type 2,65,97,39,23.03,Completed,None,Available,Paid,415.88
SES-12661,2025-07-11,08:31:29,STN-VSKP-01,Visakhapatnam,Hatchback,Type 2,19,71,80,21.32,Completed,None,Charging,Paid,352.80
SES-12662,2025-07-11,09:21:17,STN-HYD-01,Hyderabad,Hatchback,Type 2,64,84,30,8.66,Completed,None,Charging,Paid,142.62
SES-12663,2025-07-11,08:43:08,STN-MUM-01,Mumbai,Hatchback,CCS,47,88,74,15.88,Completed,None,Charging,Paid,269.46
SES-12664,2025-07-11,02:25:20,STN-KOL-01,Kolkata,SUV,CCS,44,100,111,50.55,Completed,None,Available,Paid,800.49
SES-12665,2025-07-11,16:35:25,STN-MUM-02,Mumbai,Sedan,CCS,89,97,13,4.63,Completed,None,Charging,Paid,72.46
SES-12666,2025-07-11,15:09:47,STN-HYD-01,Hyderabad,Sedan,Type 2,34,75,55,22.69,Completed,None,Charging,Paid,365.98
SES-12667,2025-07-11,16:49:53,STN-BLR-01,Bengaluru,SUV,CCS,67,81,17,10.87,Completed,None,Charging,Paid,185.47
SES-12668,2025-07-11,09:54:14,STN-BLR-02,Bengaluru,SUV,CHAdeMO,28,43,27,11.87,Completed,None,Charging,Paid,184.17
SES-12669,2025-07-11,22:17:31,STN-KOL-01,Kolkata,SUV,CHAdeMO,48,86,69,34.25,Completed,None,Charging,Paid,580.80
SES-12670,2025-07-11,08:45:22,STN-CBE-01,Coimbatore,Sedan,CCS,18,20,54,0.80,Failed,Network Error,Maintenance,Failed,0.00
SES-12671,2025-07-11,16:14:52,STN-DEL-02,Delhi,SUV,CCS,32,90,81,51.48,Completed,None,Available,Paid,808.87
SES-12672,2025-07-11,19:27:15,STN-MUM-02,Mumbai,Sedan,CCS,18,89,104,39.87,Completed,None,Available,Paid,689.09
SES-12673,2025-07-11,15:38:05,STN-MUM-02,Mumbai,SUV,CCS,60,88,40,23.12,Completed,None,Available,Paid,368.27
